Empreend;Empreendimento;Regional;Marca;Bloco;Unidade;Dt de Venc; Valor ;Data base;aging;faixa;Tipo
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jan-20; 4.176,02 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-dez-19; 4.267,54 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-nov-19; 4.220,58 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-out-19; 4.219,75 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-set-19; 4.296,37 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-19; 20.739,13 ;30/04/2021;3282;>360;ANUAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-19; 4.268,50 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jul-19; 4.235,98 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jun-19; 4.271,48 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mai-19; 4.266,67 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-abr-19; 4.235,78 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mar-19; 4.213,03 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-fev-19; 4.200,50 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jan-19; 4.274,02 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-set-16; 4.251,12 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jun-14; 4.288,12 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mai-14; 4.286,21 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-abr-14; 4.195,79 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mar-14; 4.253,81 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-fev-14; 4.254,72 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jan-14; 4.236,63 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-dez-13; 4.273,66 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-nov-13; 4.275,89 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-out-13; 4.193,22 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-set-13; 4.254,42 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-13; 20.924,99 ;30/04/2021;3282;>360;ANUAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-13; 4.270,34 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jul-13; 4.218,14 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jun-13; 4.256,05 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mai-13; 4.252,25 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-abr-13; 4.253,05 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mar-13; 4.251,83 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-fev-13; 4.263,97 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jan-13; 4.219,71 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-dez-12; 4.251,84 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-nov-12; 4.289,77 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-out-12; 4.268,35 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-set-12; 4.245,24 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-12; 20.444,25 ;30/04/2021;3282;>360;ANUAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-12; 4.221,10 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jul-12; 4.264,50 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jun-12; 4.242,29 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mai-12; 4.232,00 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jul-14; 4.275,78 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-16; 20.810,37 ;30/04/2021;3282;>360;ANUAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-16; 4.313,75 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jul-16; 4.213,64 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jun-16; 4.229,14 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mai-16; 4.257,62 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-abr-16; 4.282,86 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mar-16; 4.243,64 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-fev-16; 4.222,63 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jan-16; 4.293,32 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-dez-15; 4.265,12 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-nov-15; 4.210,84 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-out-15; 4.221,63 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-set-15; 4.267,49 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-15; 20.576,15 ;30/04/2021;3282;>360;ANUAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-14; 4.243,78 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-14; 20.845,31 ;30/04/2021;3282;>360;ANUAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-set-14; 4.234,78 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-out-14; 4.229,38 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-nov-14; 4.246,50 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-dez-14; 4.220,41 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jan-15; 4.265,34 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-fev-15; 4.244,08 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mar-15; 4.270,83 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-abr-15; 4.220,00 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-mai-15; 4.242,17 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jun-15; 4.282,17 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-jul-15; 4.238,90 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;000203;05-ago-15; 4.249,20 ;30/04/2021;3282;>360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;05-dez-20; 657,64 ;30/04/2021;360;331 - 360;ANUAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;05-nov-20; 183,23 ;30/04/2021;360;331 - 360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;05-nov-20; 22.112,46 ;30/04/2021;360;331 - 360;ANUAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;05-out-20; 5.862,26 ;30/04/2021;360;331 - 360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;05-set-20; 4.440,29 ;30/04/2021;360;331 - 360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;05-ago-20; 4.432,00 ;30/04/2021;360;331 - 360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;20-jul-20; 6.449,43 ;30/04/2021;360;331 - 360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;05-jul-20; 4.406,02 ;30/04/2021;360;331 - 360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;20-jun-20; 6.565,23 ;30/04/2021;360;331 - 360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;05-jun-20; 4.485,58 ;30/04/2021;360;331 - 360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;20-mai-20; 6.479,94 ;30/04/2021;360;331 - 360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001107;05-mai-20; 4.481,87 ;30/04/2021;360;331 - 360;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001205;25-mar-21; 2.248,03 ;30/04/2021;36;31 - 60;MENSAL
1328;EXCLUSIVITE MAISON RESIDENCE;Rio de Janeiro;CYRELA;01;001205;25-abr-21; 2.237,26 ;30/04/2021;36;31 - 60;MENSAL
9825;MANDARA - GLEBA E02;Norte;CYRELA;01;000001;30-abr-21; 21.952,28 ;30/04/2021;0;0;MENSAL
2980;PORTALE DELLA MOOCA;São Paulo;CYRELA;02;000022;24-jan-21; 3.185,99 ;30/04/2021;96;91 - 120;MENSAL
2980;PORTALE DELLA MOOCA;São Paulo;CYRELA;02;000022;24-fev-21; 3.068,05 ;30/04/2021;96;91 - 120;MENSAL
2980;PORTALE DELLA MOOCA;São Paulo;CYRELA;02;000022;24-mar-21; 3.117,12 ;30/04/2021;96;91 - 120;MENSAL
2980;PORTALE DELLA MOOCA;São Paulo;CYRELA;02;000022;24-abr-21; 3.103,26 ;30/04/2021;96;91 - 120;MENSAL
6582;MANDARA KAUAI;Norte;CYRELA;13;000204;15-abr-21; 17.129,32 ;30/04/2021;15;1 - 15;MENSAL
4149;395 PLACE;Norte;CYRELA;01;000102;15-abr-21; 22.755,42 ;30/04/2021;15;1 - 15;MENSAL
8324;UNIVERSE EMPRESARIAL - (DAÇÃO);Rio de Janeiro;CYRELA;01;000711;02-abr-21; 23.550,00 ;30/04/2021;28;16 - 30;SINAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-jun-19; 298,98 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-mai-19; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-abr-19; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-mar-19; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;28-fev-19; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-jan-19; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-dez-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-nov-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-out-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-set-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-ago-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-jul-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-jun-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-mai-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-abr-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-mar-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;28-fev-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-jan-18; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-dez-17; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-nov-17; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-out-17; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-set-17; 301,03 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-ago-17; 298,83 ;30/04/2021;1339;>360;MENSAL
1283;SPLENDORE FAMILY CLUB;Rio de Janeiro;CYRELA;03;001308;30-ago-17; 298,83 ;30/04/2021;1339;>360;MENSAL
6921;IN SIDE PENINSULA HOME DESIGN;Rio de Janeiro;CYRELA;01;000502;10-mar-21; 22.808,97 ;30/04/2021;51;31 - 60;MENSAL
6921;IN SIDE PENINSULA HOME DESIGN;Rio de Janeiro;CYRELA;01;000502;10-abr-21; 22.818,02 ;30/04/2021;51;31 - 60;MENSAL
6921;IN SIDE PENINSULA HOME DESIGN;Rio de Janeiro;CYRELA;01;001007;01-abr-21; 36.482,47 ;30/04/2021;29;16 - 30;ANUAL
6921;IN SIDE PENINSULA HOME DESIGN;Rio de Janeiro;CYRELA;01;001007;10-abr-21; 12.742,41 ;30/04/2021;29;16 - 30;MENSAL
2415;TEMPO BELLO;São Paulo;CYRELA;01;001602;28-abr-21; 7.382,66 ;30/04/2021;2;1 - 15;MENSAL
2415;TEMPO BELLO;São Paulo;CYRELA;01;002609;30-dez-20; 76.448,99 ;30/04/2021;121;121 - 150;ANUAL
2415;TEMPO BELLO;São Paulo;CYRELA;01;002609;30-jan-21; 5.322,30 ;30/04/2021;121;121 - 150;MENSAL
2415;TEMPO BELLO;São Paulo;CYRELA;01;002609;28-fev-21; 5.314,83 ;30/04/2021;121;121 - 150;MENSAL
2415;TEMPO BELLO;São Paulo;CYRELA;01;002609;30-mar-21; 5.303,82 ;30/04/2021;121;121 - 150;MENSAL
2415;TEMPO BELLO;São Paulo;CYRELA;01;002609;30-abr-21; 5.310,21 ;30/04/2021;121;121 - 150;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-jul-19; 16.682,45 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-ago-19; 16.685,91 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-out-19; 16.642,53 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-nov-19; 16.637,21 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-dez-19; 16.638,56 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-jan-20; 16.644,01 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-fev-20; 16.643,02 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-mar-20; 16.654,08 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-abr-20; 16.659,78 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-mai-20; 16.659,53 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-jun-20; 16.666,43 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-jul-20; 16.672,86 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-ago-20; 16.673,17 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-set-20; 16.677,66 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-out-20; 16.683,70 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-nov-20; 16.684,15 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-dez-20; 16.690,30 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-jan-21; 16.693,06 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-fev-21; 16.703,23 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-mar-21; 16.701,25 ;30/04/2021;645;>360;MENSAL
8217;PENINSULA WAY - FASE I SL;Norte;CYRELA;02;001303;25-abr-21; 16.704,56 ;30/04/2021;645;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;02;001501;20-abr-21; 106.716,22 ;30/04/2021;182;181 - 210;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;02;001501;30-mar-21; 76.667,83 ;30/04/2021;182;181 - 210;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;02;001501;28-fev-21; 76.696,35 ;30/04/2021;182;181 - 210;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;02;001501;30-jan-21; 76.707,26 ;30/04/2021;182;181 - 210;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;02;001501;30-dez-20; 76.744,90 ;30/04/2021;182;181 - 210;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;02;001501;30-nov-20; 76.783,20 ;30/04/2021;182;181 - 210;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;02;001501;30-out-20; 74.826,00 ;30/04/2021;182;181 - 210;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-ago-18; 18.031,52 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;30-ago-18; 17.468,05 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-set-18; 18.074,75 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;30-set-18; 17.794,75 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-out-18; 18.070,10 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;30-out-18; 17.794,80 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-nov-18; 51.439,93 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-dez-18; 51.470,48 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-jan-19; 51.516,54 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;28-fev-19; 51.547,86 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-mar-19; 51.545,21 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-abr-19; 51.547,28 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-mai-19; 51.559,25 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-jun-19; 51.586,23 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-jul-19; 51.616,11 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-ago-19; 51.629,16 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-set-19; 51.658,35 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-out-19; 51.702,98 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-nov-19; 51.708,77 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-dez-19; 51.715,53 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-jan-20; 51.745,36 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-abr-21; 51.694,03 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-mar-21; 51.748,67 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;28-fev-21; 51.805,87 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-jan-21; 51.827,70 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-dez-20; 51.903,03 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-nov-20; 51.881,84 ;30/04/2021;975;>360;MENSAL
9055;360 ON THE PARK;Rio de Janeiro;CYRELA;03;000305;29-out-20; 51.894,55 ;30/04/2021;975;>360;MENSAL
